lang,page_title,url,wiki_link,status,reason,ia_url,ia_status
sv,Hällebergets naturreservat,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2028791/G%C3%A4llande,https://sv.wikipedia.org/wiki/Hällebergets_naturreservat,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2028791/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x1463d7020>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Sundsholms naturreservat,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2001412/G%C3%A4llande,https://sv.wikipedia.org/wiki/Sundsholms_naturreservat,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2001412/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x1463d6c60>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Råmebo naturreservat,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2001411/G%C3%A4llande,https://sv.wikipedia.org/wiki/Råmebo_naturreservat,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2001411/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x1463a8710>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Holmhällar,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2013544/G%C3%A4llande,https://sv.wikipedia.org/wiki/Holmhällar,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2013544/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x1463a8e60>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Porsbjärs naturreservat,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2001408/G%C3%A4llande,https://sv.wikipedia.org/wiki/Porsbjärs_naturreservat,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2001408/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x1463d74d0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Eketånga naturreservat,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2002412/G%C3%A4llande,https://sv.wikipedia.org/wiki/Eketånga_naturreservat,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2002412/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x1463d4320>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Möllegårds naturreservat,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2002867/G%C3%A4llande,https://sv.wikipedia.org/wiki/Möllegårds_naturreservat,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2002867/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x1463aa150>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Rågö naturreservat,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2001302/G%C3%A4llande,https://sv.wikipedia.org/wiki/Rågö_naturreservat,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2001302/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x1463d6210>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Suseån-Hult,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2002017/G%C3%A4llande,https://sv.wikipedia.org/wiki/Suseån-Hult,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2002017/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x1463a9340>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Svarta klippans naturreservat,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2001406/G%C3%A4llande,https://sv.wikipedia.org/wiki/Svarta_klippans_naturreservat,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2001406/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x1463a8260>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Vapnö mosses naturreservat,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2001400/G%C3%A4llande,https://sv.wikipedia.org/wiki/Vapnö_mosses_naturreservat,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2001400/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x14638c9e0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Sutarebo naturreservat,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2003005/G%C3%A4llande,https://sv.wikipedia.org/wiki/Sutarebo_naturreservat,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2003005/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x1463abb60>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Hemlingsån,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2000487/G%C3%A4llande,https://sv.wikipedia.org/wiki/Hemlingsån,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2000487/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x14635d070>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Skipås naturreservat,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2001398/G%C3%A4llande,https://sv.wikipedia.org/wiki/Skipås_naturreservat,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2001398/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x1463ab3e0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Steningekusten,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2001401/G%C3%A4llande,https://sv.wikipedia.org/wiki/Steningekusten,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2001401/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x1463ab5c0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Enets naturreservat,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2001410/G%C3%A4llande,https://sv.wikipedia.org/wiki/Enets_naturreservat,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2001410/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x1463d7b60>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,"Tjuvberget, Bollnäs kommun",http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2014835/G%C3%A4llande,"https://sv.wikipedia.org/wiki/Tjuvberget,_Bollnäs_kommun",error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2014835/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x14638e7e0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Årnarps naturreservat,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2001423/G%C3%A4llande,https://sv.wikipedia.org/wiki/Årnarps_naturreservat,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2001423/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x1463d77a0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Agön-Kråkön,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2001190/G%C3%A4llande,https://sv.wikipedia.org/wiki/Agön-Kråkön,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2001190/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x146284dd0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Tira öar,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2002008/G%C3%A4llande,https://sv.wikipedia.org/wiki/Tira_öar,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2002008/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x1463d4320>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Lintalunds naturreservat,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2002005/G%C3%A4llande,https://sv.wikipedia.org/wiki/Lintalunds_naturreservat,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2002005/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x1463d7b90>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Mårås naturreservat,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2014385/G%C3%A4llande,https://sv.wikipedia.org/wiki/Mårås_naturreservat,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2014385/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x1463f0bc0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Gassbo naturreservat,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2003006/G%C3%A4llande,https://sv.wikipedia.org/wiki/Gassbo_naturreservat,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2003006/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x1463d6ba0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Ödegärdets naturreservat,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2002009/G%C3%A4llande,https://sv.wikipedia.org/wiki/Ödegärdets_naturreservat,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2002009/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x14638ed50>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Hökafältets naturreservat,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2001084/G%C3%A4llande,https://sv.wikipedia.org/wiki/Hökafältets_naturreservat,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2001084/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x1463a9400>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Sjö naturreservat,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2014555/G%C3%A4llande,https://sv.wikipedia.org/wiki/Sjö_naturreservat,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2014555/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x1463a89e0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Kloö naturreservat,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2002015/G%C3%A4llande,https://sv.wikipedia.org/wiki/Kloö_naturreservat,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2002015/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x1463d5ca0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Hastaböke naturreservat,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2002592/G%C3%A4llande,https://sv.wikipedia.org/wiki/Hastaböke_naturreservat,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2002592/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x1463d6240>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Sikö naturreservat,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2002002/G%C3%A4llande,https://sv.wikipedia.org/wiki/Sikö_naturreservat,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2002002/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x1463f0710>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Skubbhults naturreservat,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2002012/G%C3%A4llande,https://sv.wikipedia.org/wiki/Skubbhults_naturreservat,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2002012/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x1463a9c70>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Mogölsmyrens naturreservat,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2002026/G%C3%A4llande,https://sv.wikipedia.org/wiki/Mogölsmyrens_naturreservat,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2002026/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x1463ab500>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Långhultamyrens naturreservat,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2001413/G%C3%A4llande,https://sv.wikipedia.org/wiki/Långhultamyrens_naturreservat,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2001413/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x1463f0bc0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Åminne naturreservat,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2002341/G%C3%A4llande,https://sv.wikipedia.org/wiki/Åminne_naturreservat,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2002341/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x1463f0530>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Värö naturreservat,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2002323/G%C3%A4llande,https://sv.wikipedia.org/wiki/Värö_naturreservat,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2002323/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x1463f1400>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Ettö naturreservat,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2002322/G%C3%A4llande,https://sv.wikipedia.org/wiki/Ettö_naturreservat,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2002322/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x14638fa70>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Anderstorps Stormosse,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2014933/G%C3%A4llande,https://sv.wikipedia.org/wiki/Anderstorps_Stormosse,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2014933/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x1463ab4d0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Kvarnhusberget,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2024069/G%C3%A4llande,https://sv.wikipedia.org/wiki/Kvarnhusberget,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2024069/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x14635c440>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Råön,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2005536/G%C3%A4llande,https://sv.wikipedia.org/wiki/Råön,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2005536/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x1463aa7e0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Uvsjön (naturreservat),http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2000480/G%C3%A4llande,https://sv.wikipedia.org/wiki/Uvsjön_(naturreservat),error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2000480/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x14638d220>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Getingstaliden,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2005480/G%C3%A4llande,https://sv.wikipedia.org/wiki/Getingstaliden,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2005480/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x1463a9430>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Hummelviks naturreservat,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2000694/G%C3%A4llande,https://sv.wikipedia.org/wiki/Hummelviks_naturreservat,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2000694/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x1463d6d80>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Källfors,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2013558/G%C3%A4llande,https://sv.wikipedia.org/wiki/Källfors,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2013558/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x1463a88c0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Idbyfjärden,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2004583/G%C3%A4llande,https://sv.wikipedia.org/wiki/Idbyfjärden,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2004583/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x1463f0320>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Mossaträsk-Stormyran,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2000667/G%C3%A4llande,https://sv.wikipedia.org/wiki/Mossaträsk-Stormyran,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2000667/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x131731250>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,"Råbäcken (naturreservat, Örnsköldsviks kommun)",http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2010939/G%C3%A4llande,"https://sv.wikipedia.org/wiki/Råbäcken_(naturreservat,_Örnsköldsviks_kommun)",error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2010939/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x1463aa990>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Målaskogsberg,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2002385/G%C3%A4llande,https://sv.wikipedia.org/wiki/Målaskogsberg,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2002385/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x1463a99d0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Lillsjöslåttern,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2000489/G%C3%A4llande,https://sv.wikipedia.org/wiki/Lillsjöslåttern,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2000489/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x1463f0530>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Bräkentorp,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2002379/G%C3%A4llande,https://sv.wikipedia.org/wiki/Bräkentorp,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2002379/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x1463aaa80>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Hägnens naturreservat,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2024629/G%C3%A4llande,https://sv.wikipedia.org/wiki/Hägnens_naturreservat,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2024629/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x14635e8d0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Kronoberg domänreservat,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2002396/G%C3%A4llande,https://sv.wikipedia.org/wiki/Kronoberg_domänreservat,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2002396/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x14635ce90>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Alenäs naturreservat,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2002024/G%C3%A4llande,https://sv.wikipedia.org/wiki/Alenäs_naturreservat,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2002024/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x1463f18e0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Digerhuvud,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2000451/G%C3%A4llande,https://sv.wikipedia.org/wiki/Digerhuvud,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2000451/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x1463d5d60>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Pärmsjöskogen,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2000497/G%C3%A4llande,https://sv.wikipedia.org/wiki/Pärmsjöskogen,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2000497/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x1463a9430>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Grodde,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2000423/G%C3%A4llande,https://sv.wikipedia.org/wiki/Grodde,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2000423/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x146376030>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Skallbergets naturreservat,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2029589/G%C3%A4llande,https://sv.wikipedia.org/wiki/Skallbergets_naturreservat,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2029589/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x14638d160>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Vitärtskällan,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2000123/G%C3%A4llande,https://sv.wikipedia.org/wiki/Vitärtskällan,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2000123/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x1463f1c70>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
sv,Alneskogen,http://nvpub.vic-metria.nu/naturvardsregistret/rest/omrade/2000500/G%C3%A4llande,https://sv.wikipedia.org/wiki/Alneskogen,error,"HTTPConnectionPool(host='nvpub.vic-metria.nu', port=80): Max retries exceeded with url: /naturvardsregistret/rest/omrade/2000500/G%C3%A4llande (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x1463a8b90>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",,skipped
