lang,page_title,url,wiki_link,status,reason,final_url,ia_url,ia_status
ro,Suedia,http://www.riksdagen.se/sv/Dokument-Lagar/Lagar/Svenskforfattningssamling/Spraklag-2009600_sfs-2009-600/,https://ro.wikipedia.org/wiki/Suedia,ok,,https://www.riksdagen.se/sv/dokument-och-lagar/dokument/svensk-forfattningssamling/spraklag-2009600_sfs-2009-600/,http://web.archive.org/web/20160424061137/http://www.riksdagen.se/sv/Dokument-Lagar/Lagar/Svenskforfattningssamling/Spraklag-2009600_sfs-2009-600/,available
ro,Jan Andersson,http://data.riksdagen.se/dokument/GI0948,https://ro.wikipedia.org/wiki/Jan_Andersson,,,,,
ro,Karl Erik Olsson,http://data.riksdagen.se/dokument/GI0948,https://ro.wikipedia.org/wiki/Karl_Erik_Olsson,,,,,
ro,Karl Erik Olsson,http://data.riksdagen.se/dokument/GD098,https://ro.wikipedia.org/wiki/Karl_Erik_Olsson,,,,,
ro,Karl Erik Olsson,https://www.riksdagen.se/sv/dokument-lagar/dokument/protokoll/riksdagens-protokoll-1976771-4-11-oktober-1976_G0091,https://ro.wikipedia.org/wiki/Karl_Erik_Olsson,,,,,
ro,Maj Britt Theorin,http://data.riksdagen.se/dokument/G309107,https://ro.wikipedia.org/wiki/Maj_Britt_Theorin,,,,,
ro,Maj Britt Theorin,https://data.riksdagen.se/fil/E42F50A6-F8D4-4643-8BE1-99690E5EBF40,https://ro.wikipedia.org/wiki/Maj_Britt_Theorin,,,,,
ro,Per Gahrton,http://data.riksdagen.se/dokument/GJ095,https://ro.wikipedia.org/wiki/Per_Gahrton,,,,,
ro,Per Gahrton,http://data.riksdagen.se/dokument/GI0948,https://ro.wikipedia.org/wiki/Per_Gahrton,,,,,
ro,Per Gahrton,https://www.riksdagen.se/sv/dokument-lagar/dokument/protokoll/riksdagens-protokoll-1976771-4-11-oktober-1976_G0091,https://ro.wikipedia.org/wiki/Per_Gahrton,,,,,
ro,Per Stenmarck,http://data.riksdagen.se/dokument/GI0948,https://ro.wikipedia.org/wiki/Per_Stenmarck,,,,,
ro,Yvonne Sandberg-Fries,http://data.riksdagen.se/dokument/GK093,https://ro.wikipedia.org/wiki/Yvonne_Sandberg-Fries,,,,,
ro,Anders Wijkman,https://data.riksdagen.se/fil/E42F50A6-F8D4-4643-8BE1-99690E5EBF40,https://ro.wikipedia.org/wiki/Anders_Wijkman,,,,,
ro,Anna Ibrisagic,http://data.riksdagen.se/dokument/GR09131,https://ro.wikipedia.org/wiki/Anna_Ibrisagic,,,,,
ro,Anna Ibrisagic,http://data.riksdagen.se/dokument/GR09132,https://ro.wikipedia.org/wiki/Anna_Ibrisagic,,,,,
ro,Gunnar Hökmark,http://data.riksdagen.se/dokument/GR09131,https://ro.wikipedia.org/wiki/Gunnar_Hökmark,,,,,
ro,Gunnar Hökmark,http://data.riksdagen.se/dokument/GR09132,https://ro.wikipedia.org/wiki/Gunnar_Hökmark,,,,,
ro,Inger Segelström,http://data.riksdagen.se/dokument/GI097,https://ro.wikipedia.org/wiki/Inger_Segelström,,,,,
ro,Lena Ek,http://data.riksdagen.se/dokument/GR0924,https://ro.wikipedia.org/wiki/Lena_Ek,,,,,
ro,Lena Ek,http://data.riksdagen.se/dokument/GR09131,https://ro.wikipedia.org/wiki/Lena_Ek,,,,,
ro,Lena Ek,http://data.riksdagen.se/dokument/GR09132,https://ro.wikipedia.org/wiki/Lena_Ek,,,,,
ro,Åsa Westlund,http://data.riksdagen.se/dokument/H3093,https://ro.wikipedia.org/wiki/Åsa_Westlund,,,,,
ro,Stefan Löfven,http://data.riksdagen.se/dokument/H6091,https://ro.wikipedia.org/wiki/Stefan_Löfven,,,,,
ro,Stefan Löfven,https://www.riksdagen.se/sv/ledamoter-partier/Hitta-ledamot/Ledamoter/Lfven-Stefan-0218878014918/?hist=true,https://ro.wikipedia.org/wiki/Stefan_Löfven,,,,,
ro,Stefan Löfven,http://data.riksdagen.se/dokument/H2096,https://ro.wikipedia.org/wiki/Stefan_Löfven,,,,,
ro,Stefan Löfven,"http://www.riksdagen.se/en/Members-and-parties/Ej-invalda-personer/Stefan-Lofven/,",https://ro.wikipedia.org/wiki/Stefan_Löfven,,,,,
ro,Stefan Löfven,http://data.riksdagen.se/,https://ro.wikipedia.org/wiki/Stefan_Löfven,,,,,
ro,Riksdag,https://www.riksdagen.se/sv/sa-funkar-riksdagen/demokrati/riksdagens-historia/,https://ro.wikipedia.org/wiki/Riksdag,dead,HTTP 404,https://www.riksdagen.se/sa-fungerar-riksdagen/riksdagens-historia/,http://web.archive.org/web/20230531175722/https://www.riksdagen.se/sv/sa-funkar-riksdagen/demokrati/riksdagens-historia/,available
ro,Jimmie Åkesson,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/jimmie-akesson_5ecb17ba-ebbe-4958-a142-a5134aff9808,https://ro.wikipedia.org/wiki/Jimmie_Åkesson,,,,,
ro,Anita Gradin,http://www.riksdagen.se/webbnav/index.aspx?nid=1111&iid=0905188835300,https://ro.wikipedia.org/wiki/Anita_Gradin,,,,,
ro,Anita Gradin,http://data.riksdagen.se/dokument/GC091,https://ro.wikipedia.org/wiki/Anita_Gradin,,,,,
ro,Anita Gradin,http://data.riksdagen.se/dokument/G9091,https://ro.wikipedia.org/wiki/Anita_Gradin,,,,,
ro,Anita Gradin,https://data.riksdagen.se/fil/E42F50A6-F8D4-4643-8BE1-99690E5EBF40,https://ro.wikipedia.org/wiki/Anita_Gradin,,,,,
ro,Jörn Svensson,http://data.riksdagen.se/,https://ro.wikipedia.org/wiki/Jörn_Svensson,,,,,
ro,Magdalena Andersson,http://data.riksdagen.se/dokument/H6091,https://ro.wikipedia.org/wiki/Magdalena_Andersson,,,,,
ro,Magdalena Andersson,http://data.riksdagen.se/dokument/H2096,https://ro.wikipedia.org/wiki/Magdalena_Andersson,,,,,
ro,"Alegeri pentru Parlamentul European, 2024",https://www.riksdagen.se/sv/dokument-och-lagar/dokument/svensk-forfattningssamling/vallag-2005837_sfs-2005-837/,"https://ro.wikipedia.org/wiki/Alegeri_pentru_Parlamentul_European,_2024",ok,,https://www.riksdagen.se/sv/dokument-och-lagar/dokument/svensk-forfattningssamling/vallag-2005837_sfs-2005-837/,http://web.archive.org/web/20251222054113/https://www.riksdagen.se/sv/dokument-och-lagar/dokument/svensk-forfattningssamling/vallag-2005837_sfs-2005-837/,available
ro,Comuna Årjäng,https://www.riksdagen.se/sv/ledamoter-och-partier/ledamot/kjell-ericsson_0379333062002/?riksmote=1995/96&p=2,https://ro.wikipedia.org/wiki/Comuna_Årjäng,,,,,
ro,Tage Erlander,https://data.riksdagen.se/fil/E42F50A6-F8D4-4643-8BE1-99690E5EBF40,https://ro.wikipedia.org/wiki/Tage_Erlander,,,,,
ro,Libertatea de exprimare,http://www.riksdagen.se/templates/R_Page____8908.aspx,https://ro.wikipedia.org/wiki/Libertatea_de_exprimare,dead,HTTP 404,https://www.riksdagen.se/templates/R_Page____8908.aspx,http://web.archive.org/web/20120203143948/http://www.riksdagen.se:80/templates/R_Page____8908.aspx,available
ro,Spațiul Schengen,https://www.riksdagen.se/sv/Dokument-Lagar/Lagar/Svenskforfattningssamling/sfs_sfs-1978-302/,https://ro.wikipedia.org/wiki/Spațiul_Schengen,,,,,
ro,Spațiul Schengen,http://www.riksdagen.se/sv/Dokument-Lagar/Utskottens-dokument/Betankanden/Arenden/201516/JuU24/,https://ro.wikipedia.org/wiki/Spațiul_Schengen,,,,,
ro,Göran Persson,http://data.riksdagen.se/dokument/GQ091,https://ro.wikipedia.org/wiki/Göran_Persson,,,,,
ro,Göran Persson,http://data.riksdagen.se/dokument/GM091,https://ro.wikipedia.org/wiki/Göran_Persson,,,,,
ro,Utilizator:Alexandru M./teste,https://www.riksdagen.se/sv/dokument-och-lagar/dokument/svensk-forfattningssamling/lag-1987813-om-homosexuella-sambor_sfs-1987-813/,https://ro.wikipedia.org/wiki/Utilizator:Alexandru_M./teste,,,,,
ro,Utilizator:Alexandru M./teste,https://www.riksdagen.se/sv/dokument-och-lagar/dokument/svensk-forfattningssamling/lag-19941117-om-registrerat-partnerskap_sfs-1994-1117/,https://ro.wikipedia.org/wiki/Utilizator:Alexandru_M./teste,,,,,
ro,Utilizator:Alexandru M./teste,https://www.riksdagen.se/globalassets/03.-dokument-och-lagar/bestall-och-ladda-ner/other-languages/grundlagar-2023-engelsk-web.pdf,https://ro.wikipedia.org/wiki/Utilizator:Alexandru_M./teste,,,,,
ro,Peder Wachtmeister,http://data.riksdagen.se/dokument/GY0944,https://ro.wikipedia.org/wiki/Peder_Wachtmeister,,,,,
ro,Göran Persson,http://data.riksdagen.se/dokument/GU0992,https://ro.wikipedia.org/wiki/Göran_Persson,,,,,
ro,Göran Persson,http://data.riksdagen.se/dokument/GU0997,https://ro.wikipedia.org/wiki/Göran_Persson,,,,,
ro,Peder Wachtmeister,http://data.riksdagen.se/dokument/GU091,https://ro.wikipedia.org/wiki/Peder_Wachtmeister,,,,,
ro,Ulf Kristersson,http://data.riksdagen.se/dokument/GF097,https://ro.wikipedia.org/wiki/Ulf_Kristersson,,,,,
ro,Ulf Kristersson,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/ulf-kristersson_e7e4132a-b4df-11d5-8079-0040ca16072a,https://ro.wikipedia.org/wiki/Ulf_Kristersson,ok,,https://www.riksdagen.se/sv/ledamoter-och-partier/ledamot/ulf-kristersson_e7e4132a-b4df-11d5-8079-0040ca16072a/,http://web.archive.org/web/20230325203426/https://riksdagen.se/sv/ledamoter-partier/ledamot/ulf-kristersson_e7e4132a-b4df-11d5-8079-0040ca16072a,available
ro,Ulf Kristersson,https://www.riksdagen.se/sv/dokument-och-lagar/dokument/betankande/sveriges-medlemskap-i-nato_HA01UU16/,https://ro.wikipedia.org/wiki/Ulf_Kristersson,,,,,
ro,Ulf Kristersson,https://www.riksdagen.se/sv/dokument-och-lagar/dokument/betankande/svenskt-deltagande-i-evakueringsinsats-i-sudan_HA01UU17/,https://ro.wikipedia.org/wiki/Ulf_Kristersson,,,,,
sco,Elisebeht Markström,http://www.riksdagen.se/webbnav/index.aspx?nid=1811&iid=0683297678211,https://sco.wikipedia.org/wiki/Elisebeht_Markström,,,,,
sco,Banner o Swaden,http://www.riksdagen.se/webbnav/index.aspx?nid=3911&bet=1983:826,https://sco.wikipedia.org/wiki/Banner_o_Swaden,dead,HTTP 404,https://www.riksdagen.se/webbnav/index.aspx?nid=3911&bet=1983:826,http://web.archive.org/web/20110610160734/http://www.riksdagen.se/webbnav/index.aspx?nid=3911&bet=1983:826,available
sco,Margareta Pålsson,http://www.riksdagen.se/webbnav/index.aspx?nid=1811&iid=039655712615,https://sco.wikipedia.org/wiki/Margareta_Pålsson,,,,,
sco,Carl B. Hamilton,http://www.riksdagen.se/webbnav/index.aspx?nid=1111&iid=0477013214601,https://sco.wikipedia.org/wiki/Carl_B._Hamilton,dead,HTTP 404,https://www.riksdagen.se/webbnav/index.aspx?nid=1111&iid=0477013214601,http://web.archive.org/web/20120205043616/http://www.riksdagen.se/webbnav/index.aspx?nid=1111&iid=0477013214601,available
sco,Riksdag,http://www.riksdagen.se/,https://sco.wikipedia.org/wiki/Riksdag,ok,,https://www.riksdagen.se/sv/,http://web.archive.org/web/20240610213631/https://www.riksdagen.se/,available
sco,Swaden,http://www.riksdagen.se/sv/Dokument-Lagar/Lagar/Svenskforfattningssamling/Spraklag-2009600_sfs-2009-600/,https://sco.wikipedia.org/wiki/Swaden,ok,,https://www.riksdagen.se/sv/dokument-och-lagar/dokument/svensk-forfattningssamling/spraklag-2009600_sfs-2009-600/,http://web.archive.org/web/20160424061137/http://www.riksdagen.se/sv/Dokument-Lagar/Lagar/Svenskforfattningssamling/Spraklag-2009600_sfs-2009-600/,available
sco,Banner o Swaden,http://www.riksdagen.se/webbnav/index.aspx?nid=3911&bet=1994:657,https://sco.wikipedia.org/wiki/Banner_o_Swaden,dead,HTTP 404,https://www.riksdagen.se/webbnav/index.aspx?nid=3911&bet=1994:657,http://web.archive.org/web/20110610160810/http://www.riksdagen.se/webbnav/index.aspx?nid=3911&bet=1994:657,available
sco,Elina Linna,http://www.riksdagen.se/webbnav/index.aspx?nid=1111&iid=0972254695405,https://sco.wikipedia.org/wiki/Elina_Linna,dead,HTTP 404,https://www.riksdagen.se/webbnav/index.aspx?nid=1111&iid=0972254695405,http://web.archive.org/web/20120207083551/http://www.riksdagen.se/webbnav/index.aspx?nid=1111&iid=0972254695405,available
sco,Ulla Hoffmann,https://www.riksdagen.se/sv/ledamoter-och-partier/ledamot/Ulla-Hoffmann_d7c32260-83e4-11d4-ae60-0050040c9b55/,https://sco.wikipedia.org/wiki/Ulla_Hoffmann,,,,,
se,Stefan Löfven,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/Stefan-Lfven_0218878014918/,https://se.wikipedia.org/wiki/Stefan_Löfven,,,,,
se,Stefan Löfven,https://data.riksdagen.se/personlista/?iid=0218878014918&utformat=html,https://se.wikipedia.org/wiki/Stefan_Löfven,,,,,
simple,Riksdag,http://www.riksdagen.se/,https://simple.wikipedia.org/wiki/Riksdag,ok,,https://www.riksdagen.se/sv/,http://web.archive.org/web/20240610213631/https://www.riksdagen.se/,available
simple,Anne-Marie Pålsson,http://www.riksdagen.se/webbnav/index.aspx?nid=1811&iid=0906365922712,https://simple.wikipedia.org/wiki/Anne-Marie_Pålsson,,,,,
simple,Stellan Bojerud,http://www.riksdagen.se/sv/ledamoter-partier/Hitta-ledamot/Ledamoter/Bojerud-Stellan-0575313291605/,https://simple.wikipedia.org/wiki/Stellan_Bojerud,,,,,
simple,European Agreement on Au Pair Placement,http://www.riksdagen.se/sv/Dokument-Lagar/Forslag/Motioner/Europeiska-au-pair-avtalet_GV02U325/?text=true,https://simple.wikipedia.org/wiki/European_Agreement_on_Au_Pair_Placement,,,,,
simple,National Society for Road Safety,http://www.riksdagen.se/sv/Dokument-Lagar/Fragor-och-anmalningar/Fragor-for-skriftliga-svar/Nationalforeningen-for-trafiks_H011142/,https://simple.wikipedia.org/wiki/National_Society_for_Road_Safety,,,,,
simple,Börje Vestlund,https://www.riksdagen.se/webbnav/index.aspx?nid=1111&iid=0720249554818,https://simple.wikipedia.org/wiki/Börje_Vestlund,,,,,
simple,Riksdag,http://www.riksdagen.se/sv/,https://simple.wikipedia.org/wiki/Riksdag,,,,,
simple,Heléne Björklund,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/helene-bjorklund_a4581b8d-78fd-41c1-a55d-7fe9ed93c878,https://simple.wikipedia.org/wiki/Heléne_Björklund,,,,,
simple,Heléne Björklund,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/Helene-Bj%C3%B6rklund_0926214745119/,https://simple.wikipedia.org/wiki/Heléne_Björklund,ok,,https://www.riksdagen.se/sv/ledamoter-och-partier/ledamot/helene-bjorklund_a4581b8d-78fd-41c1-a55d-7fe9ed93c878/,http://web.archive.org/web/20210808095808/https://www.riksdagen.se/sv/ledamoter-partier/ledamot/Helene-Bj%C3%B6rklund_0926214745119/,available
simple,Jörn Svensson,http://data.riksdagen.se/personlista/?iid=0277559107501&utformat=html,https://simple.wikipedia.org/wiki/Jörn_Svensson,,,,,
simple,Speaker of the Riksdag,https://www.riksdagen.se/sv/sa-funkar-riksdagen/arbetet-i-riksdagen/ledamoternas-ekonomiska-villkor/fragor--svar-om-ledamoternas-ekonomiska-villkor1/ledamoternas-arvoden/,https://simple.wikipedia.org/wiki/Speaker_of_the_Riksdag,,,,,
simple,Speaker of the Riksdag,https://www.riksdagen.se/,https://simple.wikipedia.org/wiki/Speaker_of_the_Riksdag,ok,,https://www.riksdagen.se/sv/,http://web.archive.org/web/20240610213631/https://www.riksdagen.se/,available
simple,Ingegerd Troedsson,http://www.riksdagen.se/webbnav/index.aspx?nid=1111&iid=0925516323103,https://simple.wikipedia.org/wiki/Ingegerd_Troedsson,,,,,
simple,Ingegerd Troedsson,http://www.riksdagen.se/templates/R_Page____2445.aspx,https://simple.wikipedia.org/wiki/Ingegerd_Troedsson,,,,,
simple,Andreas Norlén,https://riksdagen.se/sv/aktuellt/2022/sep/26/andreas-norlen-vald-till-riksdagens-talman/,https://simple.wikipedia.org/wiki/Andreas_Norlén,,,,,
simple,Urban Ahlin,http://www.riksdagen.se/Webbnav/index.aspx?nid=1811&iid=0891971250317,https://simple.wikipedia.org/wiki/Urban_Ahlin,,,,,
simple,Per Westerberg,http://www.riksdagen.se/templates/R_Page____11225.aspx,https://simple.wikipedia.org/wiki/Per_Westerberg,dead,HTTP 404,https://www.riksdagen.se/templates/R_Page____11225.aspx,http://web.archive.org/web/20120120034243/http://www.riksdagen.se:80/templates/R_Page____11225.aspx,available
simple,Björn von Sydow,http://www.riksdagen.se/Webbnav/index.aspx?nid=45&sq=1&ID=ecwgbx7D6_A_2,https://simple.wikipedia.org/wiki/Björn_von_Sydow,dead,HTTP 404,https://www.riksdagen.se/Webbnav/index.aspx?nid=45&sq=1&ID=ecwgbx7D6_A_2,http://web.archive.org/web/20120205043703/http://www.riksdagen.se/Webbnav/index.aspx?nid=45&sq=1&ID=ecwgbx7D6_A_2,available
smn,Magdalena Andersson,https://www.riksdagen.se/sv/dokument-lagar/dokument/protokoll/protokoll-2014156-fredagen-den-3-oktober_H2096,https://smn.wikipedia.org/wiki/Magdalena_Andersson,,,,,
sq,Qendra e Mbrojtjes (Suedi),http://www.riksdagen.se/sv/Dokument-Lagar/Forslag/Propositioner-och-skrivelser/om-lokalisering-av-en-for-tota_GB03112/?text=true,https://sq.wikipedia.org/wiki/Qendra_e_Mbrojtjes_(Suedi),dead,HTTP 404,https://www.riksdagen.se/sv/dokument-och-lagar/Forslag/Propositioner-och-skrivelser/om-lokalisering-av-en-for-tota_GB03112/?text=true,http://web.archive.org/web/20150924121923/http://www.riksdagen.se/sv/Dokument-Lagar/Forslag/Propositioner-och-skrivelser/om-lokalisering-av-en-for-tota_GB03112/?text=true,available
sq,Qendra e Mbrojtjes (Suedi),http://www.riksdagen.se/sv/Dokument-Lagar/Forslag/Propositioner-och-skrivelser/Det-nya-forsvaret_GN0330/?text=true,https://sq.wikipedia.org/wiki/Qendra_e_Mbrojtjes_(Suedi),,,,,
sq,Qendra e Mbrojtjes (Suedi),http://www.riksdagen.se/sv/Dokument-Lagar/Forslag/Propositioner-och-skrivelser/Vissa-organisatoriska-fragor-i_GN0397/?text=true,https://sq.wikipedia.org/wiki/Qendra_e_Mbrojtjes_(Suedi),,,,,
sq,Margareta B. Kjellin,https://www.riksdagen.se/sv/ledamoter-partier/Hitta-ledamot/Ledamoter/Kjellin-Margareta-B-0196024739401/?hist=true,https://sq.wikipedia.org/wiki/Margareta_B._Kjellin,,,,,
sq,Diskutim:Stefan Löfven,https://www.riksdagen.se/sv/press/pressmeddelanden/2021/nov/10/pressmeddelande-statsministern-begar-entledigande-hos-talmannen/,https://sq.wikipedia.org/wiki/Diskutim:Stefan_Löfven,,,,,
sq,Diskutim:Qendra e Mbrojtjes (Suedi)/Arkivi 1,http://www.riksdagen.se/sv/Dokument-Lagar/Forslag/Propositioner-och-skrivelser/om-lokalisering-av-en-for-tota_GB03112/?text=true,https://sq.wikipedia.org/wiki/Diskutim:Qendra_e_Mbrojtjes_(Suedi)/Arkivi_1,dead,HTTP 404,https://www.riksdagen.se/sv/dokument-och-lagar/Forslag/Propositioner-och-skrivelser/om-lokalisering-av-en-for-tota_GB03112/?text=true,http://web.archive.org/web/20150924121923/http://www.riksdagen.se/sv/Dokument-Lagar/Forslag/Propositioner-och-skrivelser/om-lokalisering-av-en-for-tota_GB03112/?text=true,available
sq,Suedia,http://www.riksdagen.se/sv/Dokument-Lagar/Lagar/Svenskforfattningssamling/Spraklag-2009600_sfs-2009-600/,https://sq.wikipedia.org/wiki/Suedia,ok,,https://www.riksdagen.se/sv/dokument-och-lagar/dokument/svensk-forfattningssamling/spraklag-2009600_sfs-2009-600/,http://web.archive.org/web/20160424061137/http://www.riksdagen.se/sv/Dokument-Lagar/Lagar/Svenskforfattningssamling/Spraklag-2009600_sfs-2009-600/,available
sq,Regjimenti Västerbottens,http://www.riksdagen.se/sv/Dokument-Lagar/Forslag/Propositioner-och-skrivelser/Totalforsvar-i-fornyelse_GJ0312/?text=true,https://sq.wikipedia.org/wiki/Regjimenti_Västerbottens,,,,,
sq,Regjimenti Västerbottens,http://www.riksdagen.se/sv/Dokument-Lagar/Forslag/Propositioner-och-skrivelser/Totalforsvar-i-fornyelse---eta_GK034/?text=true,https://sq.wikipedia.org/wiki/Regjimenti_Västerbottens,,,,,
sq,Regjimenti Västerbottens,http://www.riksdagen.se/sv/Dokument-Lagar/Forslag/Propositioner-och-skrivelser/Det-nya-forsvaret_GN0330/?text=true,https://sq.wikipedia.org/wiki/Regjimenti_Västerbottens,,,,,
sq,Stefan Löfven,https://www.riksdagen.se/sv/press/pressmeddelanden/2021/nov/10/pressmeddelande-statsministern-begar-entledigande-hos-talmannen/,https://sq.wikipedia.org/wiki/Stefan_Löfven,,,,,
sq,Adnan Dibrani,http://www.riksdagen.se/sv/ledamoter-partier/ledamot/adnan-dibrani_2eb5b5ce-2e8c-4063-a2c2-d03b50ff4c5d,https://sq.wikipedia.org/wiki/Adnan_Dibrani,,,,,
sq,Bashkimi Panevropian,https://www.riksdagen.se/sv/ledamoter-partier/ledamot/walburga-habsburg-douglas_0181728423812,https://sq.wikipedia.org/wiki/Bashkimi_Panevropian,,,,,
sq,Dita e flamurit,https://www.riksdagen.se/sv/dokument-lagar/dokument/svensk-forfattningssamling/forordning-1982270-om-allmanna-flaggdagar_sfs-1982-270,https://sq.wikipedia.org/wiki/Dita_e_flamurit,ok,,https://www.riksdagen.se/sv/dokument-och-lagar/dokument/svensk-forfattningssamling/forordning-1982270-om-allmanna-flaggdagar_sfs-1982-270/,http://web.archive.org/web/20230510055112/https://www.riksdagen.se/sv/dokument-lagar/dokument/svensk-forfattningssamling/forordning-1982270-om-allmanna-flaggdagar_sfs-1982-270,available
sq,Arsimi në Suedi,https://data.riksdagen.se/fil/7CA437FD-3B94-4F77-8EDD-CA524AF8D48F,https://sq.wikipedia.org/wiki/Arsimi_në_Suedi,,,,,
sq,Qeveria e Suedisë,https://www.riksdagen.se/globalassets/05.-sa-fungerar-riksdagen/demokrati/the-instrument-of-government-2023-eng.pdf,https://sq.wikipedia.org/wiki/Qeveria_e_Suedisë,,,,,
su,Swédia,http://www.samhallsguiden.riksdagen.se/sg-295.asp#P1687_231108,https://su.wikipedia.org/wiki/Swédia,,,,,
sv,Stängselnämnden,http://www.riksdagen.se/Webbnav/index.aspx?nid=101&bet=2008/09:37,https://sv.wikipedia.org/wiki/Stängselnämnden,,,,,
sv,Cecilia Magnusson,http://www.riksdagen.se/sv/ledamoter-partier/Hitta-ledamot/Ledamoter/Magnusson-Cecilia-0522460069116/?hist=true,https://sv.wikipedia.org/wiki/Cecilia_Magnusson,,,,,
sv,Kamphund,http://www.riksdagen.se/webbnav/index.aspx?nid=3281&dok_id=GRB346d1,https://sv.wikipedia.org/wiki/Kamphund,,,,,
sv,Datalagringsdirektivet,http://www.riksdagen.se/sv/Dokument-Lagar/Utskottens-dokument/Betankanden/Arenden/201112/JuU28/,https://sv.wikipedia.org/wiki/Datalagringsdirektivet,,,,,
sv,Diskussion:Bjureldelegationen,http://www.riksdagen.se/sv/Dokument-Lagar/Kammaren/Protokoll/Riksdagens-protokoll-1973150-_FW09150/?html=true,https://sv.wikipedia.org/wiki/Diskussion:Bjureldelegationen,,,,,
sv,Diskussion:Björn Samuelson (moderat),http://www.riksdagen.se/sv/ledamoter-partier/Hitta-ledamot/Ledamoter/Samuelson-Bjrn-0272316208815/,https://sv.wikipedia.org/wiki/Diskussion:Björn_Samuelson_(moderat),,,,,
sv,Diskussion:Resandefolket/Arkiv 2009,http://www.riksdagen.se/Webbnav/index.aspx?nid=410&dok_id=GT02K315,https://sv.wikipedia.org/wiki/Diskussion:Resandefolket/Arkiv_2009,,,,,
sv,Ingela Gardner Sundström,http://www.riksdagen.se/webbnav/index.aspx?nid=1111&iid=0233182252702,https://sv.wikipedia.org/wiki/Ingela_Gardner_Sundström,,,,,
sv,Wikipediadiskussion:Projekt fotografera riksdagsledamöter,http://www.riksdagen.se/sv/Start/Press-startsida/pressmeddelanden/201213/Program-for-riksmotets-oppnande-den-17-september/,https://sv.wikipedia.org/wiki/Wikipediadiskussion:Projekt_fotografera_riksdagsledamöter,,,,,
sv,Tuve Skånberg,http://www.riksdagen.se/sv/Dokument-Lagar/Ovriga-dokument/Ovrigt-dokument/Creationism_GF02Ub287/?text=true,https://sv.wikipedia.org/wiki/Tuve_Skånberg,,,,,
sv,Wikipedia:Faktafrågor/Arkiv 2010,http://www.riksdagen.se/templates/R_PageExtended____6087.aspx,https://sv.wikipedia.org/wiki/Wikipedia:Faktafrågor/Arkiv_2010,,,,,
sv,Försvarsmaktens logistik,http://www.riksdagen.se/webbnav/index.aspx?nid=45&sq=1&ID=QOITOJ1MRF,https://sv.wikipedia.org/wiki/Försvarsmaktens_logistik,,,,,
sv,Diskussion:Webbkaka,http://www.riksdagen.se/webbnav/index.aspx?nid=3911&bet=2003:389,https://sv.wikipedia.org/wiki/Diskussion:Webbkaka,,,,,
sv,Riksutställningar,http://www.riksdagen.se/webbnav/index.aspx?nid=3322&rm=2005/06&bet=KU20,https://sv.wikipedia.org/wiki/Riksutställningar,,,,,
sv,Lärarlegitimation,http://www.riksdagen.se/sv/Dokument-Lagar/Forslag/Motioner/med-anledning-av-skr-201112_GZ02K9/?text=true,https://sv.wikipedia.org/wiki/Lärarlegitimation,,,,,
sv,Militära grader i Sverige,http://www.riksdagen.se/sv/Dokument-Lagar/Forslag/Propositioner-och-skrivelser/prop-197244-Kungl-Majts-pro_FV0344/?html=true,https://sv.wikipedia.org/wiki/Militära_grader_i_Sverige,,,,,
sv,Wikipedia:Faktafrågor/Arkiv 2009,http://www.riksdagen.se/webbnav/index.aspx?nid=37&rm=2008/09&bet=212&typ=prop,https://sv.wikipedia.org/wiki/Wikipedia:Faktafrågor/Arkiv_2009,,,,,
sv,Solveig Ternström,http://www.riksdagen.se/webbnav/index.aspx?nid=1111&iid=0911990886006,https://sv.wikipedia.org/wiki/Solveig_Ternström,,,,,
sv,Diskussion:Olympiska vinterspelen 1994,http://www.riksdagen.se/webbnav/index.aspx?nid=101&bet=1987/88:45,https://sv.wikipedia.org/wiki/Diskussion:Olympiska_vinterspelen_1994,,,,,
sv,Socialförsäkringsutskottet,http://www.riksdagen.se/sv/Utskott-EU-namnd/Socialforsakringsutskottet/,https://sv.wikipedia.org/wiki/Socialförsäkringsutskottet,,,,,
sv,Diskussion:Bidragsförskott,http://www.riksdagen.se/Webbnav/index.aspx?nid=410&dok_id=GQ02Sf346&rm=2002/03&bet=Sf346,https://sv.wikipedia.org/wiki/Diskussion:Bidragsförskott,,,,,
sv,Lennart Degerliden,http://www.riksdagen.se/webbnav/index.aspx?nid=1111&iid=0425392189902,https://sv.wikipedia.org/wiki/Lennart_Degerliden,,,,,
sv,Sveriges invandringspolitik,http://www.riksdagen.se/webbnav/index.aspx?nid=3911&dok_id=SFS2006:97&rm=2006&bet=2006:97,https://sv.wikipedia.org/wiki/Sveriges_invandringspolitik,,,,,
sv,Användardiskussion:Joshua06/Arkiv2009,http://www.riksdagen.se/webbnav/index.aspx?nid=20001&qry=FORGUS,https://sv.wikipedia.org/wiki/Användardiskussion:Joshua06/Arkiv2009,,,,,
sv,Diskussion:Lukas Romson/Arkiv 2009,http://www.riksdagen.se/Webbnav/index.aspx?nid=410&dok_id=GQ02So497,https://sv.wikipedia.org/wiki/Diskussion:Lukas_Romson/Arkiv_2009,,,,,
