lang,page_title,url,wiki_link,status,final_url,ia_url,ia_status,reason
sv,Länsstyrelsen i Västerbottens län,http://www.esv.se/statsliggaren/regleringsbrev/?RBID=18223,https://sv.wikipedia.org/wiki/Länsstyrelsen_i_Västerbottens_län,ok,https://www.statskontoret.se:443/statsliggaren/regleringsbrev/?RBID=18223,http://web.archive.org/web/20240523112742/https://www.esv.se/statsliggaren/regleringsbrev/?RBID=18223,available,
sv,Länsstyrelsen i Jämtlands län,http://www.esv.se/statsliggaren/regleringsbrev/?RBID=18223,https://sv.wikipedia.org/wiki/Länsstyrelsen_i_Jämtlands_län,ok,https://www.statskontoret.se:443/statsliggaren/regleringsbrev/?RBID=18223,http://web.archive.org/web/20240523112742/https://www.esv.se/statsliggaren/regleringsbrev/?RBID=18223,available,
sv,Länsstyrelsen i Västernorrlands län,http://www.esv.se/statsliggaren/regleringsbrev/?RBID=18223,https://sv.wikipedia.org/wiki/Länsstyrelsen_i_Västernorrlands_län,ok,https://www.statskontoret.se:443/statsliggaren/regleringsbrev/?RBID=18223,http://web.archive.org/web/20240523112742/https://www.esv.se/statsliggaren/regleringsbrev/?RBID=18223,available,
sv,Länsstyrelsen i Gävleborgs län,http://www.esv.se/statsliggaren/regleringsbrev/?RBID=18223,https://sv.wikipedia.org/wiki/Länsstyrelsen_i_Gävleborgs_län,ok,https://www.statskontoret.se:443/statsliggaren/regleringsbrev/?RBID=18223,http://web.archive.org/web/20240523112742/https://www.esv.se/statsliggaren/regleringsbrev/?RBID=18223,available,
sv,Länsstyrelsen i Västmanlands län,http://www.esv.se/statsliggaren/regleringsbrev/?RBID=18223,https://sv.wikipedia.org/wiki/Länsstyrelsen_i_Västmanlands_län,ok,https://www.statskontoret.se:443/statsliggaren/regleringsbrev/?RBID=18223,http://web.archive.org/web/20240523112742/https://www.esv.se/statsliggaren/regleringsbrev/?RBID=18223,available,
sv,Länsstyrelsen i Örebro län,http://www.esv.se/statsliggaren/regleringsbrev/?RBID=18223,https://sv.wikipedia.org/wiki/Länsstyrelsen_i_Örebro_län,ok,https://www.statskontoret.se:443/statsliggaren/regleringsbrev/?RBID=18223,http://web.archive.org/web/20240523112742/https://www.esv.se/statsliggaren/regleringsbrev/?RBID=18223,available,
sv,Länsstyrelsen i Västra Götalands län,http://www.esv.se/statsliggaren/regleringsbrev/?RBID=18223,https://sv.wikipedia.org/wiki/Länsstyrelsen_i_Västra_Götalands_län,ok,https://www.statskontoret.se:443/statsliggaren/regleringsbrev/?RBID=18223,http://web.archive.org/web/20240523112742/https://www.esv.se/statsliggaren/regleringsbrev/?RBID=18223,available,
sv,Länsstyrelsen i Skåne län,http://www.esv.se/statsliggaren/regleringsbrev/?RBID=18223,https://sv.wikipedia.org/wiki/Länsstyrelsen_i_Skåne_län,ok,https://www.statskontoret.se:443/statsliggaren/regleringsbrev/?RBID=18223,http://web.archive.org/web/20240523112742/https://www.esv.se/statsliggaren/regleringsbrev/?RBID=18223,available,
sv,Länsstyrelsen i Gotlands län,http://www.esv.se/statsliggaren/regleringsbrev/?RBID=18223,https://sv.wikipedia.org/wiki/Länsstyrelsen_i_Gotlands_län,ok,https://www.statskontoret.se:443/statsliggaren/regleringsbrev/?RBID=18223,http://web.archive.org/web/20240523112742/https://www.esv.se/statsliggaren/regleringsbrev/?RBID=18223,available,
sv,Länsstyrelsen i Jönköpings län,http://www.esv.se/statsliggaren/regleringsbrev/?RBID=18223,https://sv.wikipedia.org/wiki/Länsstyrelsen_i_Jönköpings_län,ok,https://www.statskontoret.se:443/statsliggaren/regleringsbrev/?RBID=18223,http://web.archive.org/web/20240523112742/https://www.esv.se/statsliggaren/regleringsbrev/?RBID=18223,available,
sv,Länsstyrelsen i Östergötlands län,http://www.esv.se/statsliggaren/regleringsbrev/?RBID=18223,https://sv.wikipedia.org/wiki/Länsstyrelsen_i_Östergötlands_län,ok,https://www.statskontoret.se:443/statsliggaren/regleringsbrev/?RBID=18223,http://web.archive.org/web/20240523112742/https://www.esv.se/statsliggaren/regleringsbrev/?RBID=18223,available,
sv,Länsstyrelsen i Södermanlands län,http://www.esv.se/statsliggaren/regleringsbrev/?RBID=18223,https://sv.wikipedia.org/wiki/Länsstyrelsen_i_Södermanlands_län,ok,https://www.statskontoret.se:443/statsliggaren/regleringsbrev/?RBID=18223,http://web.archive.org/web/20240523112742/https://www.esv.se/statsliggaren/regleringsbrev/?RBID=18223,available,
